"Station","DBKEY","Daily.Date","Data.Value","Qualifer","Revision.Date","Date"
"S77_T","65461","09-APR-2012",10.86,"","22-FEB-2021",2012-04-09
"S77_T","65461","10-APR-2012",10.74,"","22-FEB-2021",2012-04-10
"S77_T","65461","11-APR-2012",10.97,"","22-FEB-2021",2012-04-11
"S77_T","65461","12-APR-2012",11.11,"","22-FEB-2021",2012-04-12
"S77_T","65461","13-APR-2012",11.13,"","22-FEB-2021",2012-04-13
"S77_T","65461","14-APR-2012",11.17,"","22-FEB-2021",2012-04-14
"S77_T","65461","15-APR-2012",11.19,"","22-FEB-2021",2012-04-15
"S77_T","65461","16-APR-2012",10.98,"","22-FEB-2021",2012-04-16
"S77_T","65461","17-APR-2012",10.77,"","22-FEB-2021",2012-04-17
"S77_T","65461","18-APR-2012",10.76,"","22-FEB-2021",2012-04-18
"S77_T","65461","19-APR-2012",10.9,"","22-FEB-2021",2012-04-19
"S77_T","65461","20-APR-2012",11.03,"","22-FEB-2021",2012-04-20
"S77_T","65461","21-APR-2012",11.19,"","22-FEB-2021",2012-04-21
"S77_T","65461","22-APR-2012",11.3,"","22-FEB-2021",2012-04-22
"S77_T","65461","23-APR-2012",11.06,"","22-FEB-2021",2012-04-23
"S77_T","65461","24-APR-2012",10.71,"","22-FEB-2021",2012-04-24
"S77_T","65461","25-APR-2012",10.7,"","22-FEB-2021",2012-04-25
"S77_T","65461","26-APR-2012",10.65,"","22-FEB-2021",2012-04-26
"S77_T","65461","27-APR-2012",10.82,"","22-FEB-2021",2012-04-27
"S77_T","65461","28-APR-2012",10.98,"","22-FEB-2021",2012-04-28
"S77_T","65461","29-APR-2012",11.09,"","22-FEB-2021",2012-04-29
"S77_T","65461","30-APR-2012",10.93,"","22-FEB-2021",2012-04-30
"S77_T","65461","01-MAY-2012",10.81,"","22-FEB-2021",2012-05-01
"S77_T","65461","02-MAY-2012",10.72,"","22-FEB-2021",2012-05-02
"S77_T","65461","03-MAY-2012",11.1,"","22-FEB-2021",2012-05-03
"S77_T","65461","04-MAY-2012",10.98,"","22-FEB-2021",2012-05-04
"S77_T","65461","05-MAY-2012",10.84,"","22-FEB-2021",2012-05-05
"S77_T","65461","06-MAY-2012",10.88,"","22-FEB-2021",2012-05-06
"S77_T","65461","07-MAY-2012",10.88,"","22-FEB-2021",2012-05-07
"S77_T","65461","08-MAY-2012",10.81,"","22-FEB-2021",2012-05-08
"S77_T","65461","09-MAY-2012",10.88,"","22-FEB-2021",2012-05-09
"S77_T","65461","10-MAY-2012",11.19,"","22-FEB-2021",2012-05-10
"S77_T","65461","11-MAY-2012",11.16,"","22-FEB-2021",2012-05-11
"S77_T","65461","12-MAY-2012",11.16,"","22-FEB-2021",2012-05-12
"S77_T","65461","13-MAY-2012",11.13,"","22-FEB-2021",2012-05-13
"S77_T","65461","14-MAY-2012",11.12,"","22-FEB-2021",2012-05-14
"S77_T","65461","15-MAY-2012",10.9,"","22-FEB-2021",2012-05-15
"S77_T","65461","16-MAY-2012",10.69,"","22-FEB-2021",2012-05-16
"S77_T","65461","17-MAY-2012",10.76,"","22-FEB-2021",2012-05-17
"S77_T","65461","18-MAY-2012",11.01,"","22-FEB-2021",2012-05-18
"S77_T","65461","19-MAY-2012",11.36,"","22-FEB-2021",2012-05-19
"S77_T","65461","20-MAY-2012",11.35,"","22-FEB-2021",2012-05-20
"S77_T","65461","21-MAY-2012",11.61,"","22-FEB-2021",2012-05-21
"S77_T","65461","22-MAY-2012",11.72,"","22-FEB-2021",2012-05-22
"S77_T","65461","23-MAY-2012",11.48,"","22-FEB-2021",2012-05-23
"S77_T","65461","24-MAY-2012",11.15,"","22-FEB-2021",2012-05-24
"S77_T","65461","25-MAY-2012",11.21,"","22-FEB-2021",2012-05-25
"S77_T","65461","26-MAY-2012",11.24,"","22-FEB-2021",2012-05-26
"S77_T","65461","27-MAY-2012",11.01,"","22-FEB-2021",2012-05-27
"S77_T","65461","28-MAY-2012",10.69,"","22-FEB-2021",2012-05-28
"S77_T","65461","29-MAY-2012",10.89,"","22-FEB-2021",2012-05-29
"S77_T","65461","30-MAY-2012",10.97,"","22-FEB-2021",2012-05-30
"S77_T","65461","31-MAY-2012",10.72,"","22-FEB-2021",2012-05-31
"S77_T","65461","01-JUN-2012",10.85,"","22-FEB-2021",2012-06-01
"S77_T","65461","02-JUN-2012",11.17,"","22-FEB-2021",2012-06-02
"S77_T","65461","03-JUN-2012",11.18,"","22-FEB-2021",2012-06-03
"S77_T","65461","04-JUN-2012",11.04,"","22-FEB-2021",2012-06-04
"S77_T","65461","05-JUN-2012",10.79,"","22-FEB-2021",2012-06-05
"S77_T","65461","06-JUN-2012",10.93,"","22-FEB-2021",2012-06-06
"S77_T","65461","07-JUN-2012",11.16,"","22-FEB-2021",2012-06-07
"S77_T","65461","08-JUN-2012",11.21,"","22-FEB-2021",2012-06-08
"S77_T","65461","09-JUN-2012",11.26,"","22-FEB-2021",2012-06-09
"S77_T","65461","10-JUN-2012",10.99,"","22-FEB-2021",2012-06-10
"S77_T","65461","11-JUN-2012",11.11,"","22-FEB-2021",2012-06-11
"S77_T","65461","12-JUN-2012",11.16,"","22-FEB-2021",2012-06-12
"S77_T","65461","13-JUN-2012",11.16,"","22-FEB-2021",2012-06-13
"S77_T","65461","14-JUN-2012",11.16,"","22-FEB-2021",2012-06-14
"S77_T","65461","15-JUN-2012",10.98,"","22-FEB-2021",2012-06-15
"S77_T","65461","16-JUN-2012",10.95,"","22-FEB-2021",2012-06-16
"S77_T","65461","17-JUN-2012",11.04,"","22-FEB-2021",2012-06-17
"S77_T","65461","18-JUN-2012",11.02,"","22-FEB-2021",2012-06-18
"S77_T","65461","19-JUN-2012",10.89,"","22-FEB-2021",2012-06-19
"S77_T","65461","20-JUN-2012",11.1,"","22-FEB-2021",2012-06-20
"S77_T","65461","21-JUN-2012",11.24,"","22-FEB-2021",2012-06-21
"S77_T","65461","22-JUN-2012",11.28,"","22-FEB-2021",2012-06-22
"S77_T","65461","23-JUN-2012",11.21,"","22-FEB-2021",2012-06-23
"S77_T","65461","24-JUN-2012",11.19,"","22-FEB-2021",2012-06-24
"S77_T","65461","25-JUN-2012",11.28,"","22-FEB-2021",2012-06-25
"S77_T","65461","26-JUN-2012",11.4,"","22-FEB-2021",2012-06-26
"S77_T","65461","27-JUN-2012",11.43,"","22-FEB-2021",2012-06-27
"S77_T","65461","28-JUN-2012",11.24,"","22-FEB-2021",2012-06-28
"S77_T","65461","29-JUN-2012",11.02,"","22-FEB-2021",2012-06-29
"S77_T","65461","30-JUN-2012",11.05,"","22-FEB-2021",2012-06-30
"S77_T","65461","01-JUL-2012",10.94,"","22-FEB-2021",2012-07-01
"S77_T","65461","02-JUL-2012",10.8,"","22-FEB-2021",2012-07-02
"S77_T","65461","03-JUL-2012",11.03,"","22-FEB-2021",2012-07-03
"S77_T","65461","04-JUL-2012",11.17,"","22-FEB-2021",2012-07-04
"S77_T","65461","05-JUL-2012",10.99,"","22-FEB-2021",2012-07-05
"S77_T","65461","06-JUL-2012",10.99,"","22-FEB-2021",2012-07-06
"S77_T","65461","07-JUL-2012",10.92,"","22-FEB-2021",2012-07-07
"S77_T","65461","08-JUL-2012",10.92,"","22-FEB-2021",2012-07-08
"S77_T","65461","09-JUL-2012",11.11,"","22-FEB-2021",2012-07-09
"S77_T","65461","10-JUL-2012",11.06,"","22-FEB-2021",2012-07-10
"S77_T","65461","11-JUL-2012",11.04,"","22-FEB-2021",2012-07-11
"S77_T","65461","12-JUL-2012",11.24,"","22-FEB-2021",2012-07-12
"S77_T","65461","13-JUL-2012",11.33,"","22-FEB-2021",2012-07-13
"S77_T","65461","14-JUL-2012",11.22,"","22-FEB-2021",2012-07-14
"S77_T","65461","15-JUL-2012",11.1,"","22-FEB-2021",2012-07-15
"S77_T","65461","16-JUL-2012",11.08,"","22-FEB-2021",2012-07-16
"S77_T","65461","17-JUL-2012",11.54,"","22-FEB-2021",2012-07-17
"S77_T","65461","18-JUL-2012",11.74,"","22-FEB-2021",2012-07-18
"S77_T","65461","19-JUL-2012",11.2,"","22-FEB-2021",2012-07-19
"S77_T","65461","20-JUL-2012",10.92,"","22-FEB-2021",2012-07-20
"S77_T","65461","21-JUL-2012",10.98,"","22-FEB-2021",2012-07-21
"S77_T","65461","22-JUL-2012",11.13,"","22-FEB-2021",2012-07-22
"S77_T","65461","23-JUL-2012",10.89,"","22-FEB-2021",2012-07-23
"S77_T","65461","24-JUL-2012",10.93,"","22-FEB-2021",2012-07-24
"S77_T","65461","25-JUL-2012",11.14,"","22-FEB-2021",2012-07-25
"S77_T","65461","26-JUL-2012",11.21,"","22-FEB-2021",2012-07-26
"S77_T","65461","27-JUL-2012",11.16,"","22-FEB-2021",2012-07-27
"S77_T","65461","28-JUL-2012",11.16,"","22-FEB-2021",2012-07-28
"S77_T","65461","29-JUL-2012",11.08,"","22-FEB-2021",2012-07-29
"S77_T","65461","30-JUL-2012",10.91,"","22-FEB-2021",2012-07-30
"S77_T","65461","31-JUL-2012",10.91,"","22-FEB-2021",2012-07-31
"S77_T","65461","01-AUG-2012",11.36,"","22-FEB-2021",2012-08-01
"S77_T","65461","02-AUG-2012",11.5,"","22-FEB-2021",2012-08-02
"S77_T","65461","03-AUG-2012",11.24,"","22-FEB-2021",2012-08-03
"S77_T","65461","04-AUG-2012",10.86,"","22-FEB-2021",2012-08-04
"S77_T","65461","05-AUG-2012",10.9,"","22-FEB-2021",2012-08-05
"S77_T","65461","06-AUG-2012",11,"","22-FEB-2021",2012-08-06
"S77_T","65461","07-AUG-2012",11.08,"","22-FEB-2021",2012-08-07
"S77_T","65461","08-AUG-2012",10.92,"","22-FEB-2021",2012-08-08
"S77_T","65461","09-AUG-2012",10.7,"","22-FEB-2021",2012-08-09
"S77_T","65461","10-AUG-2012",10.99,"","22-FEB-2021",2012-08-10
"S77_T","65461","11-AUG-2012",11.06,"","22-FEB-2021",2012-08-11
"S77_T","65461","12-AUG-2012",10.93,"","22-FEB-2021",2012-08-12
"S77_T","65461","13-AUG-2012",11.09,"","22-FEB-2021",2012-08-13
"S77_T","65461","14-AUG-2012",11.12,"","22-FEB-2021",2012-08-14
"S77_T","65461","15-AUG-2012",11.2,"","22-FEB-2021",2012-08-15
"S77_T","65461","16-AUG-2012",11.19,"","22-FEB-2021",2012-08-16
"S77_T","65461","17-AUG-2012",11.19,"","22-FEB-2021",2012-08-17
"S77_T","65461","18-AUG-2012",11.05,"","22-FEB-2021",2012-08-18
"S77_T","65461","19-AUG-2012",11,"","22-FEB-2021",2012-08-19
"S77_T","65461","20-AUG-2012",11.21,"","22-FEB-2021",2012-08-20
"S77_T","65461","21-AUG-2012",11.12,"","22-FEB-2021",2012-08-21
"S77_T","65461","22-AUG-2012",11.15,"","22-FEB-2021",2012-08-22
"S77_T","65461","23-AUG-2012",11.13,"","22-FEB-2021",2012-08-23
"S77_T","65461","24-AUG-2012",10.77,"","22-FEB-2021",2012-08-24
"S77_T","65461","25-AUG-2012",10.61,"","22-FEB-2021",2012-08-25
"S77_T","65461","26-AUG-2012",10.66,"","22-FEB-2021",2012-08-26
"S77_T","65461","27-AUG-2012",11.38,"","22-FEB-2021",2012-08-27
"S77_T","65461","28-AUG-2012",11.43,"","22-FEB-2021",2012-08-28
"S77_T","65461","29-AUG-2012",10.92,"","22-FEB-2021",2012-08-29
"S77_T","65461","30-AUG-2012",10.88,"","22-FEB-2021",2012-08-30
"S77_T","65461","31-AUG-2012",10.82,"","22-FEB-2021",2012-08-31
"S77_T","65461","01-SEP-2012",10.81,"","22-FEB-2021",2012-09-01
"S77_T","65461","02-SEP-2012",10.8,"","22-FEB-2021",2012-09-02
"S77_T","65461","03-SEP-2012",11.2,"","22-FEB-2021",2012-09-03
"S77_T","65461","04-SEP-2012",11.05,"","22-FEB-2021",2012-09-04
"S77_T","65461","05-SEP-2012",11.08,"","22-FEB-2021",2012-09-05
"S77_T","65461","06-SEP-2012",11.6,"","22-FEB-2021",2012-09-06
"S77_T","65461","07-SEP-2012",11.45,"","22-FEB-2021",2012-09-07
"S77_T","65461","08-SEP-2012",11.04,"","22-FEB-2021",2012-09-08
"S77_T","65461","09-SEP-2012",11.06,"","22-FEB-2021",2012-09-09
"S77_T","65461","10-SEP-2012",10.93,"","22-FEB-2021",2012-09-10
"S77_T","65461","11-SEP-2012",11.15,"","22-FEB-2021",2012-09-11
"S77_T","65461","12-SEP-2012",11.25,"","22-FEB-2021",2012-09-12
"S77_T","65461","13-SEP-2012",11.01,"","22-FEB-2021",2012-09-13
"S77_T","65461","14-SEP-2012",10.94,"","22-FEB-2021",2012-09-14
"S77_T","65461","15-SEP-2012",10.94,"","22-FEB-2021",2012-09-15
"S77_T","65461","16-SEP-2012",11.02,"","22-FEB-2021",2012-09-16
"S77_T","65461","17-SEP-2012",10.99,"","22-FEB-2021",2012-09-17
"S77_T","65461","18-SEP-2012",10.99,"","22-FEB-2021",2012-09-18
"S77_T","65461","19-SEP-2012",11.14,"","22-FEB-2021",2012-09-19
"S77_T","65461","20-SEP-2012",11.11,"","22-FEB-2021",2012-09-20
"S77_T","65461","21-SEP-2012",10.9,"","22-FEB-2021",2012-09-21
"S77_T","65461","22-SEP-2012",11.09,"","22-FEB-2021",2012-09-22
"S77_T","65461","23-SEP-2012",11.13,"","22-FEB-2021",2012-09-23
"S77_T","65461","24-SEP-2012",11.01,"","22-FEB-2021",2012-09-24
"S77_T","65461","25-SEP-2012",10.89,"","22-FEB-2021",2012-09-25
"S77_T","65461","26-SEP-2012",11.04,"","22-FEB-2021",2012-09-26
"S77_T","65461","27-SEP-2012",11.06,"","22-FEB-2021",2012-09-27
"S77_T","65461","28-SEP-2012",10.9,"","22-FEB-2021",2012-09-28
"S77_T","65461","29-SEP-2012",10.82,"","22-FEB-2021",2012-09-29
"S77_T","65461","30-SEP-2012",10.91,"","22-FEB-2021",2012-09-30
"S77_T","65461","01-OCT-2012",11.14,"","22-FEB-2021",2012-10-01
"S77_T","65461","02-OCT-2012",11.2,"","22-FEB-2021",2012-10-02
"S77_T","65461","03-OCT-2012",11.12,"","22-FEB-2021",2012-10-03
"S77_T","65461","04-OCT-2012",11.11,"","22-FEB-2021",2012-10-04
"S77_T","65461","05-OCT-2012",11.31,"","22-FEB-2021",2012-10-05
"S77_T","65461","06-OCT-2012",11.11,"","22-FEB-2021",2012-10-06
"S77_T","65461","07-OCT-2012",11.32,"","22-FEB-2021",2012-10-07
"S77_T","65461","08-OCT-2012",11.38,"","22-FEB-2021",2012-10-08
"S77_T","65461","09-OCT-2012",11.28,"","22-FEB-2021",2012-10-09
"S77_T","65461","10-OCT-2012",11.11,"","22-FEB-2021",2012-10-10
"S77_T","65461","11-OCT-2012",11.15,"","22-FEB-2021",2012-10-11
"S77_T","65461","12-OCT-2012",10.99,"","22-FEB-2021",2012-10-12
"S77_T","65461","13-OCT-2012",10.97,"","22-FEB-2021",2012-10-13
"S77_T","65461","14-OCT-2012",11.02,"","22-FEB-2021",2012-10-14
"S77_T","65461","15-OCT-2012",10.97,"","22-FEB-2021",2012-10-15
"S77_T","65461","16-OCT-2012",10.89,"","22-FEB-2021",2012-10-16
"S77_T","65461","17-OCT-2012",11.05,"","22-FEB-2021",2012-10-17
"S77_T","65461","18-OCT-2012",11.12,"","22-FEB-2021",2012-10-18
"S77_T","65461","19-OCT-2012",10.96,"","22-FEB-2021",2012-10-19
"S77_T","65461","20-OCT-2012",11.11,"","22-FEB-2021",2012-10-20
"S77_T","65461","21-OCT-2012",10.92,"","22-FEB-2021",2012-10-21
"S77_T","65461","22-OCT-2012",10.96,"","22-FEB-2021",2012-10-22
"S77_T","65461","23-OCT-2012",10.9,"","22-FEB-2021",2012-10-23
"S77_T","65461","24-OCT-2012",11.12,"","22-FEB-2021",2012-10-24
"S77_T","65461","25-OCT-2012",11.17,"","22-FEB-2021",2012-10-25
"S77_T","65461","26-OCT-2012",11.15,"","22-FEB-2021",2012-10-26
"S77_T","65461","27-OCT-2012",11.06,"","22-FEB-2021",2012-10-27
"S77_T","65461","28-OCT-2012",10.9,"","22-FEB-2021",2012-10-28
"S77_T","65461","29-OCT-2012",10.99,"","22-FEB-2021",2012-10-29
"S77_T","65461","30-OCT-2012",10.91,"","22-FEB-2021",2012-10-30
"S77_T","65461","31-OCT-2012",10.91,"","22-FEB-2021",2012-10-31
"S77_T","65461","01-NOV-2012",10.87,"","22-FEB-2021",2012-11-01
"S77_T","65461","02-NOV-2012",11.05,"","22-FEB-2021",2012-11-02
"S77_T","65461","03-NOV-2012",11.13,"","22-FEB-2021",2012-11-03
"S77_T","65461","04-NOV-2012",11.21,"","22-FEB-2021",2012-11-04
"S77_T","65461","05-NOV-2012",11.07,"","22-FEB-2021",2012-11-05
"S77_T","65461","06-NOV-2012",10.98,"","22-FEB-2021",2012-11-06
"S77_T","65461","07-NOV-2012",11.19,"","22-FEB-2021",2012-11-07
"S77_T","65461","08-NOV-2012",11.16,"","22-FEB-2021",2012-11-08
"S77_T","65461","09-NOV-2012",11.05,"","22-FEB-2021",2012-11-09
"S77_T","65461","10-NOV-2012",10.98,"","22-FEB-2021",2012-11-10
"S77_T","65461","11-NOV-2012",11.05,"","22-FEB-2021",2012-11-11
"S77_T","65461","12-NOV-2012",11.11,"","22-FEB-2021",2012-11-12
"S77_T","65461","13-NOV-2012",11.07,"","22-FEB-2021",2012-11-13
"S77_T","65461","14-NOV-2012",11.14,"","22-FEB-2021",2012-11-14
"S77_T","65461","15-NOV-2012",11.15,"","22-FEB-2021",2012-11-15
"S77_T","65461","16-NOV-2012",10.76,"","22-FEB-2021",2012-11-16
"S77_T","65461","17-NOV-2012",10.87,"","22-FEB-2021",2012-11-17
"S77_T","65461","18-NOV-2012",11.15,"","22-FEB-2021",2012-11-18
"S77_T","65461","19-NOV-2012",11.11,"","22-FEB-2021",2012-11-19
"S77_T","65461","20-NOV-2012",10.95,"","22-FEB-2021",2012-11-20
"S77_T","65461","21-NOV-2012",10.98,"","22-FEB-2021",2012-11-21
"S77_T","65461","22-NOV-2012",11.01,"","22-FEB-2021",2012-11-22
"S77_T","65461","23-NOV-2012",10.75,"","22-FEB-2021",2012-11-23
"S77_T","65461","24-NOV-2012",11.05,"","22-FEB-2021",2012-11-24
"S77_T","65461","25-NOV-2012",11.24,"","22-FEB-2021",2012-11-25
"S77_T","65461","26-NOV-2012",11.27,"","22-FEB-2021",2012-11-26
"S77_T","65461","27-NOV-2012",10.94,"","22-FEB-2021",2012-11-27
"S77_T","65461","28-NOV-2012",10.9,"","22-FEB-2021",2012-11-28
"S77_T","65461","29-NOV-2012",10.87,"","22-FEB-2021",2012-11-29
"S77_T","65461","30-NOV-2012",11.01,"","22-FEB-2021",2012-11-30
"S77_T","65461","01-DEC-2012",10.96,"","22-FEB-2021",2012-12-01
"S77_T","65461","02-DEC-2012",11.12,"","22-FEB-2021",2012-12-02
"S77_T","65461","03-DEC-2012",11.05,"","22-FEB-2021",2012-12-03
"S77_T","65461","04-DEC-2012",11.04,"","22-FEB-2021",2012-12-04
"S77_T","65461","05-DEC-2012",10.98,"","22-FEB-2021",2012-12-05
"S77_T","65461","06-DEC-2012",10.81,"","22-FEB-2021",2012-12-06
"S77_T","65461","07-DEC-2012",11.09,"","22-FEB-2021",2012-12-07
"S77_T","65461","08-DEC-2012",11.08,"","22-FEB-2021",2012-12-08
"S77_T","65461","09-DEC-2012",11.17,"","22-FEB-2021",2012-12-09
"S77_T","65461","10-DEC-2012",11.31,"","22-FEB-2021",2012-12-10
"S77_T","65461","11-DEC-2012",11.45,"","22-FEB-2021",2012-12-11
"S77_T","65461","12-DEC-2012",11.32,"","22-FEB-2021",2012-12-12
"S77_T","65461","13-DEC-2012",10.81,"","22-FEB-2021",2012-12-13
"S77_T","65461","14-DEC-2012",11.1,"","22-FEB-2021",2012-12-14
"S77_T","65461","15-DEC-2012",11.13,"","22-FEB-2021",2012-12-15
"S77_T","65461","16-DEC-2012",11.17,"","22-FEB-2021",2012-12-16
"S77_T","65461","17-DEC-2012",11.15,"","22-FEB-2021",2012-12-17
"S77_T","65461","18-DEC-2012",11.13,"","22-FEB-2021",2012-12-18
"S77_T","65461","19-DEC-2012",11.05,"","22-FEB-2021",2012-12-19
"S77_T","65461","20-DEC-2012",10.89,"","22-FEB-2021",2012-12-20
"S77_T","65461","21-DEC-2012",10.9,"","22-FEB-2021",2012-12-21
"S77_T","65461","22-DEC-2012",10.96,"","22-FEB-2021",2012-12-22
"S77_T","65461","23-DEC-2012",10.76,"","22-FEB-2021",2012-12-23
"S77_T","65461","24-DEC-2012",11.06,"","22-FEB-2021",2012-12-24
"S77_T","65461","25-DEC-2012",11.13,"","22-FEB-2021",2012-12-25
"S77_T","65461","26-DEC-2012",10.96,"","22-FEB-2021",2012-12-26
"S77_T","65461","27-DEC-2012",10.95,"","22-FEB-2021",2012-12-27
"S77_T","65461","28-DEC-2012",11.01,"","22-FEB-2021",2012-12-28
"S77_T","65461","29-DEC-2012",11.14,"","22-FEB-2021",2012-12-29
"S77_T","65461","30-DEC-2012",11.13,"","22-FEB-2021",2012-12-30
"S77_T","65461","31-DEC-2012",11.02,"","22-FEB-2021",2012-12-31
"S77_T","65461","01-JAN-2013",10.85,"","22-FEB-2021",2013-01-01
"S77_T","65461","02-JAN-2013",11.14,"","22-FEB-2021",2013-01-02
"S77_T","65461","03-JAN-2013",10.81,"","22-FEB-2021",2013-01-03
"S77_T","65461","04-JAN-2013",10.75,"","22-FEB-2021",2013-01-04
"S77_T","65461","05-JAN-2013",11.04,"","22-FEB-2021",2013-01-05
"S77_T","65461","06-JAN-2013",11.11,"","22-FEB-2021",2013-01-06
"S77_T","65461","07-JAN-2013",11.32,"","22-FEB-2021",2013-01-07
"S77_T","65461","08-JAN-2013",11.41,"","22-FEB-2021",2013-01-08
"S77_T","65461","09-JAN-2013",11.5,"","22-FEB-2021",2013-01-09
"S77_T","65461","10-JAN-2013",11.35,"","22-FEB-2021",2013-01-10
"S77_T","65461","11-JAN-2013",11.11,"","22-FEB-2021",2013-01-11
"S77_T","65461","12-JAN-2013",10.98,"","22-FEB-2021",2013-01-12
"S77_T","65461","13-JAN-2013",11.03,"","22-FEB-2021",2013-01-13
"S77_T","65461","14-JAN-2013",10.88,"","22-FEB-2021",2013-01-14
"S77_T","65461","15-JAN-2013",11.02,"","22-FEB-2021",2013-01-15
"S77_T","65461","16-JAN-2013",11.21,"","22-FEB-2021",2013-01-16
"S77_T","65461","17-JAN-2013",11.19,"","22-FEB-2021",2013-01-17
"S77_T","65461","18-JAN-2013",11.06,"","22-FEB-2021",2013-01-18
"S77_T","65461","19-JAN-2013",11.26,"","22-FEB-2021",2013-01-19
"S77_T","65461","20-JAN-2013",11.26,"","22-FEB-2021",2013-01-20
"S77_T","65461","21-JAN-2013",11.11,"","22-FEB-2021",2013-01-21
"S77_T","65461","22-JAN-2013",10.97,"","22-FEB-2021",2013-01-22
"S77_T","65461","23-JAN-2013",10.91,"","22-FEB-2021",2013-01-23
"S77_T","65461","24-JAN-2013",11.04,"","22-FEB-2021",2013-01-24
"S77_T","65461","25-JAN-2013",11.04,"","22-FEB-2021",2013-01-25
"S77_T","65461","26-JAN-2013",11.12,"","22-FEB-2021",2013-01-26
"S77_T","65461","27-JAN-2013",11.09,"","22-FEB-2021",2013-01-27
"S77_T","65461","28-JAN-2013",11,"","22-FEB-2021",2013-01-28
"S77_T","65461","29-JAN-2013",10.9,"","22-FEB-2021",2013-01-29
"S77_T","65461","30-JAN-2013",11.15,"","22-FEB-2021",2013-01-30
"S77_T","65461","31-JAN-2013",11.28,"","22-FEB-2021",2013-01-31
"S77_T","65461","01-FEB-2013",11.35,"","22-FEB-2021",2013-02-01
"S77_T","65461","02-FEB-2013",10.91,"","22-FEB-2021",2013-02-02
"S77_T","65461","03-FEB-2013",10.99,"","22-FEB-2021",2013-02-03
"S77_T","65461","04-FEB-2013",11.07,"","22-FEB-2021",2013-02-04
"S77_T","65461","05-FEB-2013",10.95,"","22-FEB-2021",2013-02-05
"S77_T","65461","06-FEB-2013",10.92,"","22-FEB-2021",2013-02-06
"S77_T","65461","07-FEB-2013",10.91,"","22-FEB-2021",2013-02-07
"S77_T","65461","08-FEB-2013",10.8,"","22-FEB-2021",2013-02-08
"S77_T","65461","09-FEB-2013",10.98,"","22-FEB-2021",2013-02-09
"S77_T","65461","10-FEB-2013",10.99,"","22-FEB-2021",2013-02-10
"S77_T","65461","11-FEB-2013",10.93,"","22-FEB-2021",2013-02-11
"S77_T","65461","12-FEB-2013",11,"","22-FEB-2021",2013-02-12
"S77_T","65461","13-FEB-2013",11.21,"","22-FEB-2021",2013-02-13
"S77_T","65461","14-FEB-2013",11.35,"","22-FEB-2021",2013-02-14
"S77_T","65461","15-FEB-2013",11.27,"","22-FEB-2021",2013-02-15
"S77_T","65461","16-FEB-2013",11.23,"","22-FEB-2021",2013-02-16
"S77_T","65461","17-FEB-2013",11.22,"","22-FEB-2021",2013-02-17
"S77_T","65461","18-FEB-2013",11.28,"","22-FEB-2021",2013-02-18
"S77_T","65461","19-FEB-2013",11.44,"","22-FEB-2021",2013-02-19
"S77_T","65461","20-FEB-2013",11.3,"","22-FEB-2021",2013-02-20
"S77_T","65461","21-FEB-2013",11.13,"","22-FEB-2021",2013-02-21
"S77_T","65461","22-FEB-2013",11.28,"","22-FEB-2021",2013-02-22
"S77_T","65461","23-FEB-2013",11.3,"","22-FEB-2021",2013-02-23
"S77_T","65461","24-FEB-2013",11.32,"","22-FEB-2021",2013-02-24
"S77_T","65461","25-FEB-2013",11.36,"","22-FEB-2021",2013-02-25
"S77_T","65461","26-FEB-2013",11.35,"","22-FEB-2021",2013-02-26
"S77_T","65461","27-FEB-2013",11.18,"","22-FEB-2021",2013-02-27
"S77_T","65461","28-FEB-2013",10.89,"","22-FEB-2021",2013-02-28
"S77_T","65461","01-MAR-2013",10.92,"","22-FEB-2021",2013-03-01
"S77_T","65461","02-MAR-2013",11.06,"","22-FEB-2021",2013-03-02
"S77_T","65461","03-MAR-2013",11,"","22-FEB-2021",2013-03-03
"S77_T","65461","04-MAR-2013",10.9,"","22-FEB-2021",2013-03-04
"S77_T","65461","05-MAR-2013",11.26,"","22-FEB-2021",2013-03-05
"S77_T","65461","06-MAR-2013",11.23,"","22-FEB-2021",2013-03-06
"S77_T","65461","07-MAR-2013",11.1,"","22-FEB-2021",2013-03-07
"S77_T","65461","08-MAR-2013",10.86,"","22-FEB-2021",2013-03-08
"S77_T","65461","09-MAR-2013",10.86,"","22-FEB-2021",2013-03-09
"S77_T","65461","10-MAR-2013",10.9,"","22-FEB-2021",2013-03-10
"S77_T","65461","11-MAR-2013",10.95,"","22-FEB-2021",2013-03-11
"S77_T","65461","12-MAR-2013",11.08,"","22-FEB-2021",2013-03-12
"S77_T","65461","13-MAR-2013",11.12,"","22-FEB-2021",2013-03-13
"S77_T","65461","14-MAR-2013",11.18,"","22-FEB-2021",2013-03-14
"S77_T","65461","15-MAR-2013",11.09,"","22-FEB-2021",2013-03-15
"S77_T","65461","16-MAR-2013",11.17,"","22-FEB-2021",2013-03-16
"S77_T","65461","17-MAR-2013",11.22,"","22-FEB-2021",2013-03-17
"S77_T","65461","18-MAR-2013",11.11,"","22-FEB-2021",2013-03-18
"S77_T","65461","19-MAR-2013",11.23,"","22-FEB-2021",2013-03-19
"S77_T","65461","20-MAR-2013",11.26,"","22-FEB-2021",2013-03-20
"S77_T","65461","21-MAR-2013",10.82,"","22-FEB-2021",2013-03-21
"S77_T","65461","22-MAR-2013",10.96,"","22-FEB-2021",2013-03-22
"S77_T","65461","23-MAR-2013",11.15,"","22-FEB-2021",2013-03-23
